Order ID,Order Date,Order Priority,Order Quantity,Order Status,Payment Method,Product Name,Product Category,Product Sub-Category,Unit Price,Unit Cost,Discount,Shipping Address,Shipping Method,Ship Date,Ship Mode,Packaging,Shipping Cost,Region,City,Zip Code,Ratings,Customer Segment,Customer Name,Customer Age,Email,Phone,Gender,Income
178,2020-01-17,Medium,10,Received,Debit Card,WinterCozy Sweater,Clothing,Women,63.7,52.93,0.38,"4228 Paul Terrace, Port Justinburgh, AS 15176",Express,2020-02-16,Air (Freight),Box Medium,43.9,East,North Amy,13749,,Small Business,Heather Hayes,19,heather.hayes@gmail.com,+1-524-445-9311x7446,Female,71102.58
178,2020-01-17,Medium,7,Received,Debit Card,CardioMax Dumbbell,Sports,Fitness,134.68,74.02,0.12,"4228 Paul Terrace, Port Justinburgh, AS 15176",Express,2020-02-16,Air (Freight),Box Medium,43.9,East,North Amy,13749,5,Small Business,Heather Hayes,19,heather.hayes@gmail.com,+1-524-445-9311x7446,Female,71102.58
178,2020-01-17,Medium,10,Received,Debit Card,StaminaCore Kettlebell,Sports,Fitness,62.37,42.41,0.33,"4228 Paul Terrace, Port Justinburgh, AS 15176",Express,2020-02-16,Air (Freight),Box Medium,43.9,East,North Amy,13749,,Small Business,Heather Hayes,19,heather.hayes@gmail.com,+1-524-445-9311x7446,Female,71102.58
178,2020-01-17,Medium,8,Received,Debit Card,Ricoh Visio,Electronics,Cameras,1655.54,1325.88,0.21,"4228 Paul Terrace, Port Justinburgh, AS 15176",Express,2020-02-16,Air (Freight),Box Medium,43.9,East,North Amy,13749,,Small Business,Heather Hayes,19,heather.hayes@gmail.com,+1-524-445-9311x7446,Female,71102.58
178,2020-01-17,Medium,5,Received,Debit Card,Spectra Creator,Electronics,Laptops,1180.48,718.04,0.43,"4228 Paul Terrace, Port Justinburgh, AS 15176",Express,2020-02-16,Air (Freight),Box Medium,43.9,East,North Amy,13749,,Small Business,Heather Hayes,19,heather.hayes@gmail.com,+1-524-445-9311x7446,Female,71102.58
178,2020-01-17,Medium,2,Received,Debit Card,Lumix FotoMark,Electronics,Cameras,636.33,436.76,0.34,"4228 Paul Terrace, Port Justinburgh, AS 15176",Express,2020-02-16,Air (Freight),Box Medium,43.9,East,North Amy,13749,2,Small Business,Heather Hayes,19,heather.hayes@gmail.com,+1-524-445-9311x7446,Female,71102.58
179,2020-01-17,High,9,Received,Debit Card,StrikeForce Ball,Sports,Indoor,203.18,162.72,0.01,"8447 Amanda Pine, Fitzgeraldville, PW 22432",Ordinary,2020-02-11,Air (Post),Box Large,48.88,West,East Josephtown,27905,,Corporate,Tracy White,51,tracy.white@outlook.com,(221)722-1336,Female,71768.76
179,2020-01-17,High,4,Received,Debit Card,HappyBear Tee,Clothing,Kids,40.31,20.41,0.4,"8447 Amanda Pine, Fitzgeraldville, PW 22432",Ordinary,2020-02-11,Air (Post),Box Large,48.88,West,East Josephtown,27905,4,Corporate,Tracy White,51,tracy.white@outlook.com,(221)722-1336,Female,71768.76
179,2020-01-17,High,5,Received,Debit Card,SmartHeat Kettle,Home,Kitchen,169.46,94.39,0.08,"8447 Amanda Pine, Fitzgeraldville, PW 22432",Ordinary,2020-02-11,Air (Post),Box Large,48.88,West,East Josephtown,27905,,Corporate,Tracy White,51,tracy.white@outlook.com,(221)722-1336,Female,71768.76
179,2020-01-17,High,2,Received,Debit Card,SportFlex Pants,Clothing,Men,67.61,44.76,0.33,"8447 Amanda Pine, Fitzgeraldville, PW 22432",Ordinary,2020-02-11,Air (Post),Box Large,48.88,West,East Josephtown,27905,,Corporate,Tracy White,51,tracy.white@outlook.com,(221)722-1336,Female,71768.76
180,2020-01-18,Medium,8,Received,Credit Card,CardioMax Rope,Sports,Fitness,179.96,92.09,0.31,"119 Myers Run, Christopherside, SD 10473",Ordinary,2020-02-13,Air (Freight),Box Medium,33.16,South,Lake Amandaland,53107,,Home Office,Brenda Brown,37,brenda.brown@yahoo.com,(709)435-9840x732,Female,140933.68
180,2020-01-18,Medium,9,Received,Credit Card,UrbanFit Sweater,Clothing,Men,65.58,39.49,0.09,"119 Myers Run, Christopherside, SD 10473",Ordinary,2020-02-13,Air (Freight),Box Medium,33.16,South,Lake Amandaland,53107,,Home Office,Brenda Brown,37,brenda.brown@yahoo.com,(709)435-9840x732,Female,140933.68
180,2020-01-18,Medium,4,Received,Credit Card,Olympus Alpha,Electronics,Cameras,2053.88,1529.59,0.19,"119 Myers Run, Christopherside, SD 10473",Ordinary,2020-02-13,Air (Freight),Box Medium,33.16,South,Lake Amandaland,53107,,Home Office,Brenda Brown,37,brenda.brown@yahoo.com,(709)435-9840x732,Female,140933.68
180,2020-01-18,Medium,6,Received,Credit Card,CozyNest Blanket,Home,Decor,133.95,106.85,0.03,"119 Myers Run, Christopherside, SD 10473",Ordinary,2020-02-13,Air (Freight),Box Medium,33.16,South,Lake Amandaland,53107,2,Home Office,Brenda Brown,37,brenda.brown@yahoo.com,(709)435-9840x732,Female,140933.68
181,2020-01-18,Medium,10,Received,Debit Card,FunPrint Shorts,Clothing,Kids,46.5,39.07,0.02,"2782 Glover Trail, North Christina, NE 33301",Express,2020-02-12,Air (Freight),Box Large,27.65,South,Martinezside,22287,,Corporate,Victoria Miller DDS,65,victoria.miller.dds@yahoo.com,+1-995-783-3970x080,Male,140210.79
181,2020-01-18,Medium,3,Received,Debit Card,CampPro Backpack,Sports,Outdoor,440.85,247.97,0.43,"2782 Glover Trail, North Christina, NE 33301",Express,2020-02-12,Air (Freight),Box Large,27.65,South,Martinezside,22287,4,Corporate,Victoria Miller DDS,65,victoria.miller.dds@yahoo.com,+1-995-783-3970x080,Male,140210.79
181,2020-01-18,Medium,1,Received,Debit Card,SpinMaster Board,Sports,Indoor,225.5,174.43,0.15,"2782 Glover Trail, North Christina, NE 33301",Express,2020-02-12,Air (Freight),Box Large,27.65,South,Martinezside,22287,1,Corporate,Victoria Miller DDS,65,victoria.miller.dds@yahoo.com,+1-995-783-3970x080,Male,140210.79
181,2020-01-18,Medium,8,Received,Debit Card,NordicEdge Shelf,Home,Furniture,1249.24,820.21,0.31,"2782 Glover Trail, North Christina, NE 33301",Express,2020-02-12,Air (Freight),Box Large,27.65,South,Martinezside,22287,3,Corporate,Victoria Miller DDS,65,victoria.miller.dds@yahoo.com,+1-995-783-3970x080,Male,140210.79
181,2020-01-18,Medium,6,Received,Debit Card,CozyNest Blanket,Home,Decor,173.42,138.08,0.17,"2782 Glover Trail, North Christina, NE 33301",Express,2020-02-12,Air (Freight),Box Large,27.65,South,Martinezside,22287,3,Corporate,Victoria Miller DDS,65,victoria.miller.dds@yahoo.com,+1-995-783-3970x080,Male,140210.79
181,2020-01-18,Medium,9,Received,Debit Card,AquaSport Bottle,Sports,Outdoor,497.55,313.47,0.26,"2782 Glover Trail, North Christina, NE 33301",Express,2020-02-12,Air (Freight),Box Large,27.65,South,Martinezside,22287,,Corporate,Victoria Miller DDS,65,victoria.miller.dds@yahoo.com,+1-995-783-3970x080,Male,140210.79
182,2020-01-18,High,1,Received,Cash,ThinkBook Creator,Electronics,Laptops,1587.81,1181.64,0.02,"USNV Hall, FPO AP 18804",Express,2020-01-30,Ground,Box Medium,37.63,North,Jamesland,37589,,Home Office,Jessica Mahoney,50,jessica.mahoney@outlook.com,490-797-5401x1673,Male,98749.05
182,2020-01-18,High,1,Received,Cash,SilkElegance Blouse,Clothing,Women,39.37,25.8,0.34,"USNV Hall, FPO AP 18804",Express,2020-01-30,Ground,Box Medium,37.63,North,Jamesland,37589,3,Home Office,Jessica Mahoney,50,jessica.mahoney@outlook.com,490-797-5401x1673,Male,98749.05
182,2020-01-18,High,10,Received,Cash,BakePro Tray,Home,Kitchen,183.81,123.08,0.46,"USNV Hall, FPO AP 18804",Express,2020-01-30,Ground,Box Medium,37.63,North,Jamesland,37589,,Home Office,Jessica Mahoney,50,jessica.mahoney@outlook.com,490-797-5401x1673,Male,98749.05
182,2020-01-18,High,4,Received,Cash,UrbanFit Tee,Clothing,Men,83.43,67.43,0.37,"USNV Hall, FPO AP 18804",Express,2020-01-30,Ground,Box Medium,37.63,North,Jamesland,37589,1,Home Office,Jessica Mahoney,50,jessica.mahoney@outlook.com,490-797-5401x1673,Male,98749.05
182,2020-01-18,High,3,Received,Cash,BalanceFit Treadmill,Sports,Indoor,376.78,309.9,0.26,"USNV Hall, FPO AP 18804",Express,2020-01-30,Ground,Box Medium,37.63,North,Jamesland,37589,,Home Office,Jessica Mahoney,50,jessica.mahoney@outlook.com,490-797-5401x1673,Male,98749.05
182,2020-01-18,High,5,Received,Cash,Floral Blouse,Clothing,Women,100.22,78.31,0.33,"USNV Hall, FPO AP 18804",Express,2020-01-30,Ground,Box Medium,37.63,North,Jamesland,37589,,Home Office,Jessica Mahoney,50,jessica.mahoney@outlook.com,490-797-5401x1673,Male,98749.05
183,2020-01-18,Urgent,5,Received,Credit Card,Galaxy S,Electronics,Mobile Phones,965.13,860.52,0.28,"573 Ruth Springs, Port Dylanville, GU 03588",Same-Day,2020-01-31,Air (Post),Box Large,13.4,North,Lake Melissaview,58217,,Small Business,Tina Hill,40,tina.hill@gmail.com,(264)463-0340,Male,51495.23
183,2020-01-18,Urgent,10,Received,Credit Card,EverTrack Bag,Sports,Outdoor,477.9,409.43,0.11,"573 Ruth Springs, Port Dylanville, GU 03588",Same-Day,2020-01-31,Air (Post),Box Large,13.4,North,Lake Melissaview,58217,,Small Business,Tina Hill,40,tina.hill@gmail.com,(264)463-0340,Male,51495.23
183,2020-01-18,Urgent,8,Received,Credit Card,CardioMax Rope,Sports,Fitness,190.63,152.35,0.14,"573 Ruth Springs, Port Dylanville, GU 03588",Same-Day,2020-01-31,Air (Post),Box Large,13.4,North,Lake Melissaview,58217,,Small Business,Tina Hill,40,tina.hill@gmail.com,(264)463-0340,Male,51495.23
183,2020-01-18,Urgent,7,Received,Credit Card,iPhone Pro,Electronics,Mobile Phones,1440.48,1173.09,0.03,"573 Ruth Springs, Port Dylanville, GU 03588",Same-Day,2020-01-31,Air (Post),Box Large,13.4,North,Lake Melissaview,58217,,Small Business,Tina Hill,40,tina.hill@gmail.com,(264)463-0340,Male,51495.23
183,2020-01-18,Urgent,7,Received,Credit Card,MacBook Creator,Electronics,Laptops,1825.34,1277.91,0.23,"573 Ruth Springs, Port Dylanville, GU 03588",Same-Day,2020-01-31,Air (Post),Box Large,13.4,North,Lake Melissaview,58217,,Small Business,Tina Hill,40,tina.hill@gmail.com,(264)463-0340,Male,51495.23
183,2020-01-18,Urgent,6,Received,Credit Card,SunShield Bottle,Sports,Outdoor,200.9,128.23,0.06,"573 Ruth Springs, Port Dylanville, GU 03588",Same-Day,2020-01-31,Air (Post),Box Large,13.4,North,Lake Melissaview,58217,,Small Business,Tina Hill,40,tina.hill@gmail.com,(264)463-0340,Male,51495.23
183,2020-01-18,Urgent,8,Received,Credit Card,AmbientGlow Frame,Home,Decor,58.3,41.97,0.34,"573 Ruth Springs, Port Dylanville, GU 03588",Same-Day,2020-01-31,Air (Post),Box Large,13.4,North,Lake Melissaview,58217,3,Small Business,Tina Hill,40,tina.hill@gmail.com,(264)463-0340,Male,51495.23
183,2020-01-18,Urgent,7,Received,Credit Card,GreenLeaf Cushion,Home,Decor,183.64,152.49,0.02,"573 Ruth Springs, Port Dylanville, GU 03588",Same-Day,2020-01-31,Air (Post),Box Large,13.4,North,Lake Melissaview,58217,,Small Business,Tina Hill,40,tina.hill@gmail.com,(264)463-0340,Male,51495.23
184,2020-01-18,High,2,Received,Cash,Rainbow Tee,Clothing,Kids,36.78,33.04,0.22,"345 John Burg Suite 150, West Sara, NC 91371",Same-Day,2020-01-19,Ground,Box Large,23.92,Central,Johnsonfort,11953,,Corporate,Kimberly Martin,65,kimberly.martin@yahoo.com,251-374-4428,Female,123044.48
184,2020-01-18,High,4,Received,Cash,IdeaPad Vision,Electronics,Laptops,1352.01,1214.14,0.21,"345 John Burg Suite 150, West Sara, NC 91371",Same-Day,2020-01-19,Ground,Box Large,23.92,Central,Johnsonfort,11953,3,Corporate,Kimberly Martin,65,kimberly.martin@yahoo.com,251-374-4428,Female,123044.48
184,2020-01-18,High,10,Received,Cash,MotoEdge S,Electronics,Mobile Phones,1087.14,587.75,0.18,"345 John Burg Suite 150, West Sara, NC 91371",Same-Day,2020-01-19,Ground,Box Large,23.92,Central,Johnsonfort,11953,,Corporate,Kimberly Martin,65,kimberly.martin@yahoo.com,251-374-4428,Female,123044.48
184,2020-01-18,High,5,Received,Cash,MacBook Infinity,Electronics,Laptops,562.57,473.1,0.33,"345 John Burg Suite 150, West Sara, NC 91371",Same-Day,2020-01-19,Ground,Box Large,23.92,Central,Johnsonfort,11953,,Corporate,Kimberly Martin,65,kimberly.martin@yahoo.com,251-374-4428,Female,123044.48
184,2020-01-18,High,4,Received,Cash,HappyBear Sweater,Clothing,Kids,49.34,27.35,0.4,"345 John Burg Suite 150, West Sara, NC 91371",Same-Day,2020-01-19,Ground,Box Large,23.92,Central,Johnsonfort,11953,1,Corporate,Kimberly Martin,65,kimberly.martin@yahoo.com,251-374-4428,Female,123044.48
184,2020-01-18,High,4,Received,Cash,KitchenPro Tray,Home,Kitchen,134.95,105.52,0.33,"345 John Burg Suite 150, West Sara, NC 91371",Same-Day,2020-01-19,Ground,Box Large,23.92,Central,Johnsonfort,11953,2,Corporate,Kimberly Martin,65,kimberly.martin@yahoo.com,251-374-4428,Female,123044.48
184,2020-01-18,High,1,Received,Cash,SurfaceBook Ultra,Electronics,Laptops,1944.1,1163.63,0.22,"345 John Burg Suite 150, West Sara, NC 91371",Same-Day,2020-01-19,Ground,Box Large,23.92,Central,Johnsonfort,11953,3,Corporate,Kimberly Martin,65,kimberly.martin@yahoo.com,251-374-4428,Female,123044.48
185,2020-01-18,Medium,8,Received,Credit Card,CardioMax Rope,Sports,Fitness,184.73,118.66,0.01,"055 Stevens Lodge Suite 753, Peterfort, OH 99572",Ordinary,2020-02-06,Ground,Box Large,35.93,East,North Stephanieshire,66634,,Consumer,Patricia Mcintyre,34,patricia.mcintyre@example.com,+1-479-575-1099x643,Male,72909.16
185,2020-01-18,Medium,5,Received,Credit Card,LittleStar Sweater,Clothing,Kids,31.67,28.31,0.45,"055 Stevens Lodge Suite 753, Peterfort, OH 99572",Ordinary,2020-02-06,Ground,Box Large,35.93,East,North Stephanieshire,66634,,Consumer,Patricia Mcintyre,34,patricia.mcintyre@example.com,+1-479-575-1099x643,Male,72909.16
185,2020-01-18,Medium,6,Received,Credit Card,HappyBear Jeans,Clothing,Kids,21.29,13.43,0.15,"055 Stevens Lodge Suite 753, Peterfort, OH 99572",Ordinary,2020-02-06,Ground,Box Large,35.93,East,North Stephanieshire,66634,2,Consumer,Patricia Mcintyre,34,patricia.mcintyre@example.com,+1-479-575-1099x643,Male,72909.16
185,2020-01-18,Medium,10,Received,Credit Card,MacBook Studio,Electronics,Laptops,400,271.83,0.08,"055 Stevens Lodge Suite 753, Peterfort, OH 99572",Ordinary,2020-02-06,Ground,Box Large,35.93,East,North Stephanieshire,66634,,Consumer,Patricia Mcintyre,34,patricia.mcintyre@example.com,+1-479-575-1099x643,Male,72909.16
185,2020-01-18,Medium,1,Received,Credit Card,MotoEdge Pro,Electronics,Mobile Phones,632.97,365.73,0.04,"055 Stevens Lodge Suite 753, Peterfort, OH 99572",Ordinary,2020-02-06,Ground,Box Large,35.93,East,North Stephanieshire,66634,,Consumer,Patricia Mcintyre,34,patricia.mcintyre@example.com,+1-479-575-1099x643,Male,72909.16
185,2020-01-18,Medium,9,Received,Credit Card,OakCraft Table,Home,Furniture,665.15,451.42,0.04,"055 Stevens Lodge Suite 753, Peterfort, OH 99572",Ordinary,2020-02-06,Ground,Box Large,35.93,East,North Stephanieshire,66634,,Consumer,Patricia Mcintyre,34,patricia.mcintyre@example.com,+1-479-575-1099x643,Male,72909.16
185,2020-01-18,Medium,1,Received,Credit Card,SurfaceBook Infinity,Electronics,Laptops,1589.88,815.18,0.07,"055 Stevens Lodge Suite 753, Peterfort, OH 99572",Ordinary,2020-02-06,Ground,Box Large,35.93,East,North Stephanieshire,66634,4,Consumer,Patricia Mcintyre,34,patricia.mcintyre@example.com,+1-479-575-1099x643,Male,72909.16
186,2020-01-18,Low,6,Received,Cash,Alpine Pants,Clothing,Men,90.87,75.43,0.37,"135 Krystal Meadows Apt. 151, Lake Deannabury, NH 21836",Ordinary,2020-01-29,Air (Freight),Box Large,24.1,South,Lake Madisonland,45600,4,Consumer,Monica Mercado,31,monica.mercado@yahoo.com,736.796.5197x374,Male,68120.59
186,2020-01-18,Low,10,Received,Cash,GreenLeaf Cushion,Home,Decor,243.76,200.03,0.47,"135 Krystal Meadows Apt. 151, Lake Deannabury, NH 21836",Ordinary,2020-01-29,Air (Freight),Box Large,24.1,South,Lake Madisonland,45600,3,Consumer,Monica Mercado,31,monica.mercado@yahoo.com,736.796.5197x374,Male,68120.59
186,2020-01-18,Low,10,Received,Cash,StrikeForce Ball,Sports,Indoor,229.62,171.0,0.26,"135 Krystal Meadows Apt. 151, Lake Deannabury, NH 21836",Ordinary,2020-01-29,Air (Freight),Box Large,24.1,South,Lake Madisonland,45600,,Consumer,Monica Mercado,31,monica.mercado@yahoo.com,736.796.5197x374,Male,68120.59
186,2020-01-18,Low,6,Received,Cash,PureScent Blanket,Home,Decor,292.77,189.25,0.4,"135 Krystal Meadows Apt. 151, Lake Deannabury, NH 21836",Ordinary,2020-01-29,Air (Freight),Box Large,24.1,South,Lake Madisonland,45600,5,Consumer,Monica Mercado,31,monica.mercado@yahoo.com,736.796.5197x374,Male,68120.59
186,2020-01-18,Low,8,Received,Cash,ModernArt Lamp,Home,Decor,181.5,127.6,0.22,"135 Krystal Meadows Apt. 151, Lake Deannabury, NH 21836",Ordinary,2020-01-29,Air (Freight),Box Large,24.1,South,Lake Madisonland,45600,,Consumer,Monica Mercado,31,monica.mercado@yahoo.com,736.796.5197x374,Male,68120.59
186,2020-01-18,Low,2,Received,Cash,ProShot Ball,Sports,Indoor,250.89,152.11,0.48,"135 Krystal Meadows Apt. 151, Lake Deannabury, NH 21836",Ordinary,2020-01-29,Air (Freight),Box Large,24.1,South,Lake Madisonland,45600,,Consumer,Monica Mercado,31,monica.mercado@yahoo.com,736.796.5197x374,Male,68120.59
186,2020-01-18,Low,9,Received,Cash,NordicEdge Chair,Home,Furniture,1170.16,975.61,0.03,"135 Krystal Meadows Apt. 151, Lake Deannabury, NH 21836",Ordinary,2020-01-29,Air (Freight),Box Large,24.1,South,Lake Madisonland,45600,5,Consumer,Monica Mercado,31,monica.mercado@yahoo.com,736.796.5197x374,Male,68120.59
186,2020-01-18,Low,3,Received,Cash,ComfortHome Sofa,Home,Furniture,1311.12,1119.61,0.08,"135 Krystal Meadows Apt. 151, Lake Deannabury, NH 21836",Ordinary,2020-01-29,Air (Freight),Box Large,24.1,South,Lake Madisonland,45600,,Consumer,Monica Mercado,31,monica.mercado@yahoo.com,736.796.5197x374,Male,68120.59
187,2020-01-18,Medium,7,Received,Credit Card,AquaSport Stove,Sports,Outdoor,398.03,282.54,0.5,"56851 Joseph Views, Jamesberg, MH 58814",Ordinary,2020-02-01,Air (Post),Box Large,36.27,Central,Jasontown,61452,,Corporate,Leah Hudson,33,leah.hudson@example.com,001-233-331-2396x0840,Female,90264.87
187,2020-01-18,Medium,7,Received,Credit Card,IronLift Dumbbell,Sports,Fitness,217.72,170.45,0.46,"56851 Joseph Views, Jamesberg, MH 58814",Ordinary,2020-02-01,Air (Post),Box Large,36.27,Central,Jasontown,61452,,Corporate,Leah Hudson,33,leah.hudson@example.com,001-233-331-2396x0840,Female,90264.87
187,2020-01-18,Medium,3,Received,Credit Card,Ricoh Rapid,Electronics,Cameras,1702.32,1373.5,0.15,"56851 Joseph Views, Jamesberg, MH 58814",Ordinary,2020-02-01,Air (Post),Box Large,36.27,Central,Jasontown,61452,,Corporate,Leah Hudson,33,leah.hudson@example.com,001-233-331-2396x0840,Female,90264.87
187,2020-01-18,Medium,9,Received,Credit Card,Alpine Tee,Clothing,Men,43.94,27.83,0.28,"56851 Joseph Views, Jamesberg, MH 58814",Ordinary,2020-02-01,Air (Post),Box Large,36.27,Central,Jasontown,61452,,Corporate,Leah Hudson,33,leah.hudson@example.com,001-233-331-2396x0840,Female,90264.87
188,2020-01-18,Medium,3,Received,Debit Card,CardioMax Dumbbell,Sports,Fitness,137.2,107.01,0.17,"051 Dana Extensions Suite 485, Lake Rebecca, WY 83540",Ordinary,2020-02-01,Air (Post),Box Large,35.11,East,Lake Karen,09120,,Home Office,Christina Martinez,28,christina.martinez@outlook.com,(421)455-5072,Female,113270.42
188,2020-01-18,Medium,9,Received,Debit Card,StrikeForce TennisSet,Sports,Indoor,328.79,184.79,0.11,"051 Dana Extensions Suite 485, Lake Rebecca, WY 83540",Ordinary,2020-02-01,Air (Post),Box Large,35.11,East,Lake Karen,09120,,Home Office,Christina Martinez,28,christina.martinez@outlook.com,(421)455-5072,Female,113270.42
188,2020-01-18,Medium,9,Received,Debit Card,DeepBlue Sweater,Clothing,Men,65.28,57.16,0.04,"051 Dana Extensions Suite 485, Lake Rebecca, WY 83540",Ordinary,2020-02-01,Air (Post),Box Large,35.11,East,Lake Karen,09120,,Home Office,Christina Martinez,28,christina.martinez@outlook.com,(421)455-5072,Female,113270.42
188,2020-01-18,Medium,5,Received,Debit Card,SoftCloud Hoodie,Clothing,Kids,60.56,35.13,0.07,"051 Dana Extensions Suite 485, Lake Rebecca, WY 83540",Ordinary,2020-02-01,Air (Post),Box Large,35.11,East,Lake Karen,09120,,Home Office,Christina Martinez,28,christina.martinez@outlook.com,(421)455-5072,Female,113270.42
188,2020-01-18,Medium,2,Received,Debit Card,WinterCozy Sweater,Clothing,Women,58.01,48.35,0.41,"051 Dana Extensions Suite 485, Lake Rebecca, WY 83540",Ordinary,2020-02-01,Air (Post),Box Large,35.11,East,Lake Karen,09120,,Home Office,Christina Martinez,28,christina.martinez@outlook.com,(421)455-5072,Female,113270.42
189,2020-01-18,Medium,8,Received,Credit Card,Breeze Jeans,Clothing,Men,80.56,61.54,0.21,"Unit 3026 Box 3194, DPO AE 99267",Same-Day,2020-01-23,Air (Freight),Box Large,17.69,North,South Kristin,98001,,Corporate,Ashley Horne,19,ashley.horne@yahoo.com,001-267-347-7442x59607,Male,83773.03
189,2020-01-18,Medium,7,Received,Credit Card,Breeze Tee,Clothing,Men,42.32,23.46,0.03,"Unit 3026 Box 3194, DPO AE 99267",Same-Day,2020-01-23,Air (Freight),Box Large,17.69,North,South Kristin,98001,,Corporate,Ashley Horne,19,ashley.horne@yahoo.com,001-267-347-7442x59607,Male,83773.03
